Kinase	Score	Rank	Method	Perc	Qrt	hgnc_symbol	group	KinaseFamily	subfamily
RPS6KB2	0.6666666666805333	242	KEA3	0.19714285714285715	4	RPS6KB2	AGC	RSK	P70
RPS6KL1	1	267	KEA3	0	4	RPS6KL1	AGC	RSKL	NA
SCYL1	1	267	KEA3	0	4	SCYL1	OTHER	SCY1	NA
SCYL2	0.5	191	KEA3	0.38857142857142857	3	SCYL2	OTHER	SCY1	NA
SCYL3	2.02e-16	18	KEA3	0.9485714285714286	1	SCYL3	OTHER	SCY1	NA
SGK1	0.6666666666667583	236	KEA3	0.21428571428571427	4	SGK1	AGC	SGK	NA
SGK2	3.43e-6	42	KEA3	0.8714285714285714	1	SGK2	AGC	SGK	NA
SGK3	5.74e-4	70	KEA3	0.7857142857142857	1	SGK3	AGC	SGK	NA
SIK1	0.043	113	KEA3	0.6571428571428571	2	SIK1	CAMK	CAMKL	QIK
SIK2	2.07e-5	48	KEA3	0.8542857142857143	1	SIK2	CAMK	CAMKL	QIK
SMG1	1	267	KEA3	0	4	SMG1	ATYPICAL	PIKK	SMG1
SNRK	0.6075	229	KEA3	0.28	3	SNRK	CAMK	CAMKL	SNRK
SRC	4.083333333336337e-15	20	KEA3	0.9428571428571428	1	SRC	TK	SRC	SRCA
SRMS	1.59e-8	30	KEA3	0.9085714285714286	1	SRMS	TK	SRC	SRM
SRPK1	0.500000000296	202	KEA3	0.35714285714285715	3	SRPK1	CMGC	SRPK	NA
SRPK2	0.5	191	KEA3	0.38857142857142857	3	SRPK2	CMGC	SRPK	NA
STK10	0.0106	96	KEA3	0.7114285714285714	2	STK10	STE	STE20	SLK
STK11	0.6666666666666666	230	KEA3	0.23142857142857143	4	STK11	CAMK	CAMKL	LKB
STK16	0.1285	152	KEA3	0.5342857142857143	2	STK16	OTHER	"NAK"	MPSK
STK17A	0.37	181	KEA3	0.44857142857142857	3	STK17A	CAMK	DAPK	DRAK
STK24	0.094	135	KEA3	0.5857142857142857	2	STK24	STE	STE20	YSK
STK25	0.5000000000000135	193	KEA3	0.38285714285714284	3	STK25	STE	STE20	YSK
STK26	0.51685	223	KEA3	0.29714285714285715	3	STK26	STE	STE20	YSK
STK3	0.6666666666666666	230	KEA3	0.23142857142857143	4	STK3	STE	STE20	MST
STK33	1.5e-6	41	KEA3	0.8742857142857143	1	STK33	CAMK	CAMK-UNIQUE	NA
STK36	0.551	226	KEA3	0.2885714285714286	3	STK36	OTHER	ULK	FUSED
STK38	0.50000004445	207	KEA3	0.34285714285714286	3	STK38	AGC	NDR	NA
STK38L	0.5	191	KEA3	0.38857142857142857	3	STK38L	AGC	NDR	NA
STK39	1	267	KEA3	0	4	STK39	STE	STE20	FRAY
STK4	0.5091	220	KEA3	0.3057142857142857	3	STK4	STE	STE20	MST
STK40	1	267	KEA3	0	4	STK40	CAMK	SGK495	NA
STYK1	0.5000000003505	203	KEA3	0.35428571428571426	3	STYK1	TK	TK-UNIQUE	NA
SYK	8.236666666666667e-4	76	KEA3	0.7685714285714286	1	SYK	TK	SYK	NA
TAOK1	1	267	KEA3	0	4	TAOK1	STE	STE20	TAO
TBK1	0.3544333333333333	179	KEA3	0.45714285714285713	3	TBK1	OTHER	IKK	NA
TEC	0.0363	108	KEA3	0.6714285714285714	2	TEC	TK	TEC	NA
TEK	0.0383	110	KEA3	0.6657142857142857	2	TEK	TK	TIE	NA
TESK1	7.3e-5	57	KEA3	0.8257142857142857	1	TESK1	TKL	LISK	TESK
TESK2	0.500000885	211	KEA3	0.3314285714285714	3	TESK2	TKL	LISK	TESK
TGFBR1	1	267	KEA3	0	4	TGFBR1	TKL	STKR	TYPE1
TGFBR2	0.2755	170	KEA3	0.4828571428571429	3	TGFBR2	TKL	STKR	TYPE2
TLK1	1	267	KEA3	0	4	TLK1	OTHER	TLK	NA
TNIK	1	267	KEA3	0	4	TNIK	STE	STE20	MSN
TNK2	0.4156666666666667	187	KEA3	0.43142857142857144	3	TNK2	TK	ACK	NA
TNNI3K	0.177	163	KEA3	0.5028571428571429	2	TNNI3K	TKL	MLK	HH498
TP53RK	1	267	KEA3	0	4	TP53RK	OTHER	BUD32	NA
TRIB3	0.5000000000000145	194	KEA3	0.38	3	TRIB3	CAMK	TRBL	NA
TRPM7	0.0316855	105	KEA3	0.68	2	TRPM7	ATYPICAL	ALPHA	CHAK
TTK	0.6666666666666666	230	KEA3	0.23142857142857143	4	TTK	OTHER	TTK	NA
TXK	1.17e-21	13	KEA3	0.9657142857142857	1	TXK	TK	TEC	NA
TYK2	0.35433333333333333	178	KEA3	0.46	3	TYK2	TK	JAKA	NA
TYRO3	0.001855	82	KEA3	0.7514285714285714	1	TYRO3	TK	AXL	NA
UHMK1	0.097500004625	137	KEA3	0.58	2	UHMK1	OTHER	KIS	NA
ULK1	1	267	KEA3	0	4	ULK1	OTHER	ULK	ULK
VRK1	0.6666666685466667	250	KEA3	0.1742857142857143	4	VRK1	CK1	VRK	NA
VRK3	1	267	KEA3	0	4	VRK3	CK1	VRK	NA
WEE1	0.00925	95	KEA3	0.7142857142857143	2	WEE1	OTHER	WEE	NA
WNK1	0.6666666666666666	230	KEA3	0.23142857142857143	4	WNK1	OTHER	WNK	NA
YES1	0.012713333333333333	98	KEA3	0.7057142857142857	2	YES1	TK	SRC	SRCA
ZAP70	1.0034993333333334e-5	47	KEA3	0.8571428571428571	1	ZAP70	TK	SYK	NA
HCK	3.13757324550321	1	UKA	1	1	HCK	TK	SRC	SRCB
LCK	3.0585343859115	2	UKA	0.9855072463768116	1	LCK	TK	SRC	SRCB
BLK	2.79354921564105	3	UKA	0.9710144927536232	1	BLK	TK	SRC	SRCB
SYK	2.64514114584764	4	UKA	0.9565217391304348	1	SYK	TK	SYK	NA
SRC	2.46643498676621	5	UKA	0.9420289855072463	1	SRC	TK	SRC	SRCA
PDGFR[ALPHA]	2.31155051143023	6	UKA	0.927536231884058	1	PDGFRA	TK	PDGFR	NA
YES	2.27151511197534	7	UKA	0.9130434782608695	1	YES1	TK	SRC	SRCA
LYN	2.10233970975408	9	UKA	0.8840579710144928	1	LYN	TK	SRC	SRCB
FYN	2.05488403166768	10	UKA	0.8695652173913043	1	FYN	TK	SRC	SRCA
FRK	1.93092367440717	12	UKA	0.8405797101449275	1	FRK	TK	SRC	FRK
CTK	2.24452740789574	8	UKA	0.8985507246376812	1	MATK	TK	CSK	NA
EPHA2	1.84977806980399	13	UKA	0.8260869565217391	1	EPHA2	TK	EPH	NA
PDGFR[BETA]	1.94285840140773	11	UKA	0.855072463768116	1	PDGFRB	TK	PDGFR	NA
ABL	1.79292582951916	14	UKA	0.8115942028985508	1	ABL1	TK	ABL	NA
RON	1.72941381846061	16	UKA	0.782608695652174	1	MST1R	TK	MET	NA
EPHA3	1.69303154377674	17	UKA	0.7681159420289855	1	EPHA3	TK	EPH	NA
ZAP70	1.63114272208885	18	UKA	0.7536231884057971	1	ZAP70	TK	SYK	NA
IRR	1.54287577484488	20	UKA	0.7246376811594203	2	INSRR	TK	INSR	NA
IGF1R	1.57979469728621	19	UKA	0.7391304347826086	2	IGF1R	TK	INSR	NA
FAK2	1.43315346713676	24	UKA	0.6666666666666666	2	PTK2B	TK	FAK	NA
ARG	1.75146317560541	15	UKA	0.7971014492753623	1	ABL2	TK	ABL	NA
EPHA4	1.45193486108417	21	UKA	0.7101449275362319	2	EPHA4	TK	EPH	NA
EPHA5	1.40670717219184	25	UKA	0.6521739130434783	2	EPHA5	TK	EPH	NA
EPHA1	1.34214813890914	30	UKA	0.5797101449275363	2	EPHA1	TK	EPH	NA
DDR1	1.38774023837414	28	UKA	0.6086956521739131	2	DDR1	TK	DDR	NA
FES	1.43634301368733	23	UKA	0.6811594202898551	2	FES	TK	FER	NA
INSR	1.3953439690553	26	UKA	0.6376811594202898	2	INSR	TK	INSR	NA
TRKA	1.38978066761852	27	UKA	0.6231884057971014	2	NTRK1	TK	TRK	NA
JAK2	1.31097966038888	31	UKA	0.5652173913043478	2	JAK2	TK	JAKA	NA
TRKC	1.35189778740804	29	UKA	0.5942028985507246	2	NTRK3	TK	TRK	NA
FGR	1.43714341803384	22	UKA	0.6956521739130435	2	FGR	TK	SRC	SRCA
SRM	1.27517546617621	34	UKA	0.5217391304347826	2	SRMS	TK	SRC	SRM
LTK	1.2778074138969	33	UKA	0.5362318840579711	2	LTK	TK	ALK	NA
FMS/CSFR	1.23157299731775	38	UKA	0.463768115942029	3	CSF1R	TK	PDGFR	NA
FAK1	1.23241946912271	37	UKA	0.4782608695652174	3	PTK2	TK	FAK	NA
RYK	1.24544584518243	35	UKA	0.5072463768115942	2	RYK	TK	RYK	NA
FGFR1	1.21575957026498	42	UKA	0.4057971014492754	3	FGFR1	TK	FGFR	NA
TEC	1.21584635544771	41	UKA	0.42028985507246375	3	TEC	TK	TEC	NA
MER	1.22777491574524	39	UKA	0.4492753623188406	3	MERTK	TK	AXL	NA
ETK/BMX	1.29469714884858	32	UKA	0.5507246376811594	2	BMX	TK	TEC	NA
FGFR4	1.19273739604123	46	UKA	0.34782608695652173	3	FGFR4	TK	FGFR	NA
TRKB	1.22161188530761	40	UKA	0.43478260869565216	3	NTRK2	TK	TRK	NA
BRK	1.2131622646692	43	UKA	0.391304347826087	3	PTK6	TK	SRC	SRM
CSK	1.18704778572815	47	UKA	0.3333333333333333	3	CSK	TK	CSK	NA
EPHB1	1.1726542902082	49	UKA	0.30434782608695654	3	EPHB1	TK	EPH	NA
EPHB3	1.1681302257195	50	UKA	0.2898550724637681	3	EPHB3	TK	EPH	NA
KIT	1.1832741123769	48	UKA	0.3188405797101449	3	KIT	TK	PDGFR	NA
FER	1.13782456867064	52	UKA	0.2608695652173913	3	FER	TK	FER	NA
RET	1.20583308942873	45	UKA	0.36231884057971014	3	RET	TK	RET	NA
TYRO3/SKY	1.15414896016142	51	UKA	0.2753623188405797	3	TYRO3	TK	AXL	NA
EPHA8	1.04463564461697	63	UKA	0.10144927536231885	4	EPHA8	TK	EPH	NA
MET	1.20713115784739	44	UKA	0.37681159420289856	3	MET	TK	MET	NA
LMR1	1.09188855287739	55	UKA	0.21739130434782608	4	AATK	TK	LMR	NA
KDR	1.09596944666559	54	UKA	0.2318840579710145	4	KDR	TK	VEGFR	NA
HER3	1.08879251438846	57	UKA	0.18840579710144928	4	ERBB3	TK	EGFR	NA
HER4	1.12335646621421	53	UKA	0.2463768115942029	4	ERBB4	TK	EGFR	NA
AXL	1.23713718600905	36	UKA	0.4927536231884058	3	AXL	TK	AXL	NA
FLT4	1.07518777780672	59	UKA	0.15942028985507245	4	FLT4	TK	VEGFR	NA
ALK	1.0581401604802	60	UKA	0.14492753623188406	4	ALK	TK	ALK	NA
FGFR2	1.09176483731434	56	UKA	0.2028985507246377	4	FGFR2	TK	FGFR	NA
FGFR3	1.07822296425258	58	UKA	0.17391304347826086	4	FGFR3	TK	FGFR	NA
CCK4/PTK7	1.04559197225742	62	UKA	0.11594202898550725	4	PTK7	TK	CCK4	NA
ITK	1.05054435903098	61	UKA	0.13043478260869565	4	ITK	TK	TEC	NA
TXK	1.02364620794384	65	UKA	0.07246376811594203	4	TXK	TK	TEC	NA
HER2	1.01767592564624	66	UKA	0.057971014492753624	4	ERBB2	TK	EGFR	NA
BTK	1.03123177239387	64	UKA	0.08695652173913043	4	BTK	TK	TEC	NA
FLT1	1.01346183077959	67	UKA	0.043478260869565216	4	FLT1	TK	VEGFR	NA
EGFR	1.01101386254671	68	UKA	0.028985507246376812	4	EGFR	TK	EGFR	NA
FLT3	0.964262880389212	69	UKA	0.014492753623188406	4	FLT3	TK	PDGFR	NA
INSR	2.8842523296852103	1	KRSA	1	1	IGF1R	TK	INSR	NA
INSR	2.8842523296852103	1	KRSA	1	1	INSR	TK	INSR	NA
INSR	2.8842523296852103	1	KRSA	1	1	INSRR	TK	INSR	NA
DDR	2.8387419722066367	2	KRSA	0.9565217391304348	1	DDR1	TK	DDR	NA
DDR	2.8387419722066367	2	KRSA	0.9565217391304348	1	DDR2	TK	DDR	NA
SEV	-1.1278700763345526	3	KRSA	0.9130434782608695	1	ROS1	TK	SEV	NA
ACK	-1.0996998586003022	4	KRSA	0.8695652173913043	1	TNK2	TK	ACK	NA
ALK	-1.0418123900011758	5	KRSA	0.8260869565217391	1	ALK	TK	ALK	NA
ALK	-1.0418123900011758	5	KRSA	0.8260869565217391	1	LTK	TK	ALK	NA
FRK	1.0248221026429527	6	KRSA	0.782608695652174	1	FRK	TK	SRC	FRK
CSK	-1.0100328883512295	7	KRSA	0.7391304347826086	2	CSK	TK	CSK	NA
CSK	-1.0100328883512295	7	KRSA	0.7391304347826086	2	MATK	TK	CSK	NA
SYK	0.9637017096374996	8	KRSA	0.6956521739130435	2	SYK	TK	SYK	NA
SYK	0.9637017096374996	8	KRSA	0.6956521739130435	2	ZAP70	TK	SYK	NA
SRC	0.921261837495658	9	KRSA	0.6521739130434783	2	BLK	TK	SRC	SRCB
SRC	0.921261837495658	9	KRSA	0.6521739130434783	2	FGR	TK	SRC	SRCA
SRC	0.921261837495658	9	KRSA	0.6521739130434783	2	FYN	TK	SRC	SRCA
SRC	0.921261837495658	9	KRSA	0.6521739130434783	2	HCK	TK	SRC	SRCB
SRC	0.921261837495658	9	KRSA	0.6521739130434783	2	LCK	TK	SRC	SRCB
SRC	0.921261837495658	9	KRSA	0.6521739130434783	2	LYN	TK	SRC	SRCB
SRC	0.921261837495658	9	KRSA	0.6521739130434783	2	PTK6	TK	SRC	SRM
SRC	0.921261837495658	9	KRSA	0.6521739130434783	2	SRC	TK	SRC	SRCA
SRC	0.921261837495658	9	KRSA	0.6521739130434783	2	SRMS	TK	SRC	SRM
SRC	0.921261837495658	9	KRSA	0.6521739130434783	2	YES1	TK	SRC	SRCA
JAK	-0.8839457309901433	10	KRSA	0.6086956521739131	2	JAK1	TK	JAKA	NA
JAK	-0.8839457309901433	10	KRSA	0.6086956521739131	2	JAK2	TK	JAKA	NA
JAK	-0.8839457309901433	10	KRSA	0.6086956521739131	2	JAK3	TK	JAKA	NA
JAK	-0.8839457309901433	10	KRSA	0.6086956521739131	2	TYK2	TK	JAKA	NA
VEGFR	-0.8283345085046792	11	KRSA	0.5652173913043478	2	FLT1	TK	VEGFR	NA
VEGFR	-0.8283345085046792	11	KRSA	0.5652173913043478	2	FLT4	TK	VEGFR	NA
VEGFR	-0.8283345085046792	11	KRSA	0.5652173913043478	2	KDR	TK	VEGFR	NA
ABL	0.8257234989461276	12	KRSA	0.5217391304347826	2	ABL1	TK	ABL	NA
ABL	0.8257234989461276	12	KRSA	0.5217391304347826	2	ABL2	TK	ABL	NA
FAK	0.8080739060908572	13	KRSA	0.4782608695652174	3	PTK2	TK	FAK	NA
FAK	0.8080739060908572	13	KRSA	0.4782608695652174	3	PTK2B	TK	FAK	NA
AXL	-0.7306670569190006	14	KRSA	0.43478260869565216	3	AXL	TK	AXL	NA
AXL	-0.7306670569190006	14	KRSA	0.43478260869565216	3	MERTK	TK	AXL	NA
AXL	-0.7306670569190006	14	KRSA	0.43478260869565216	3	TYRO3	TK	AXL	NA
EGFR	-0.73061361722025	15	KRSA	0.391304347826087	3	EGFR	TK	EGFR	NA
EGFR	-0.73061361722025	15	KRSA	0.391304347826087	3	ERBB2	TK	EGFR	NA
EGFR	-0.73061361722025	15	KRSA	0.391304347826087	3	ERBB3	TK	EGFR	NA
EGFR	-0.73061361722025	15	KRSA	0.391304347826087	3	ERBB4	TK	EGFR	NA
TEC	0.677159720704146	16	KRSA	0.34782608695652173	3	BMX	TK	TEC	NA
TEC	0.677159720704146	16	KRSA	0.34782608695652173	3	BTK	TK	TEC	NA
TEC	0.677159720704146	16	KRSA	0.34782608695652173	3	ITK	TK	TEC	NA
TEC	0.677159720704146	16	KRSA	0.34782608695652173	3	TEC	TK	TEC	NA
TEC	0.677159720704146	16	KRSA	0.34782608695652173	3	TXK	TK	TEC	NA
PDGFR	0.5685473622645093	17	KRSA	0.30434782608695654	3	CSF1R	TK	PDGFR	NA
PDGFR	0.5685473622645093	17	KRSA	0.30434782608695654	3	FLT3	TK	PDGFR	NA
PDGFR	0.5685473622645093	17	KRSA	0.30434782608695654	3	KIT	TK	PDGFR	NA
PDGFR	0.5685473622645093	17	KRSA	0.30434782608695654	3	PDGFRA	TK	PDGFR	NA
PDGFR	0.5685473622645093	17	KRSA	0.30434782608695654	3	PDGFRB	TK	PDGFR	NA
FGFR	-0.4228628855000018	18	KRSA	0.2608695652173913	3	FGFR1	TK	FGFR	NA
FGFR	-0.4228628855000018	18	KRSA	0.2608695652173913	3	FGFR2	TK	FGFR	NA
FGFR	-0.4228628855000018	18	KRSA	0.2608695652173913	3	FGFR3	TK	FGFR	NA
FGFR	-0.4228628855000018	18	KRSA	0.2608695652173913	3	FGFR4	TK	FGFR	NA
RET	-0.4044344799638954	19	KRSA	0.21739130434782608	4	RET	TK	RET	NA
TRK	0.393980224940359	20	KRSA	0.17391304347826086	4	NTRK1	TK	TRK	NA
TRK	0.393980224940359	20	KRSA	0.17391304347826086	4	NTRK2	TK	TRK	NA
TRK	0.393980224940359	20	KRSA	0.17391304347826086	4	NTRK3	TK	TRK	NA
EPH	0.1879513662533846	21	KRSA	0.13043478260869565	4	EPHA1	TK	EPH	NA
EPH	0.1879513662533846	21	KRSA	0.13043478260869565	4	EPHA2	TK	EPH	NA
EPH	0.1879513662533846	21	KRSA	0.13043478260869565	4	EPHA3	TK	EPH	NA
EPH	0.1879513662533846	21	KRSA	0.13043478260869565	4	EPHA4	TK	EPH	NA
EPH	0.1879513662533846	21	KRSA	0.13043478260869565	4	EPHA5	TK	EPH	NA
EPH	0.1879513662533846	21	KRSA	0.13043478260869565	4	EPHA7	TK	EPH	NA
EPH	0.1879513662533846	21	KRSA	0.13043478260869565	4	EPHA8	TK	EPH	NA
EPH	0.1879513662533846	21	KRSA	0.13043478260869565	4	EPHB1	TK	EPH	NA
EPH	0.1879513662533846	21	KRSA	0.13043478260869565	4	EPHB2	TK	EPH	NA
EPH	0.1879513662533846	21	KRSA	0.13043478260869565	4	EPHB3	TK	EPH	NA
EPH	0.1879513662533846	21	KRSA	0.13043478260869565	4	EPHB4	TK	EPH	NA
RYK	-0.10584739320705856	22	KRSA	0.08695652173913043	4	RYK	TK	RYK	NA
FER	0.04533709759077641	23	KRSA	0.043478260869565216	4	FER	TK	FER	NA
FER	0.04533709759077641	23	KRSA	0.043478260869565216	4	FES	TK	FER	NA
MET	0.02955461438935272	24	KRSA	0	4	MET	TK	MET	NA
MET	0.02955461438935272	24	KRSA	0	4	MST1R	TK	MET	NA
